Date,Open,High,Low,Close
4/3/2026 8:05,1.1607,1.1613,1.1605,1.161
4/3/2026 8:10,1.1611,1.1612,1.1602,1.1607
4/3/2026 8:15,1.1606,1.1609,1.1601,1.1603
4/3/2026 8:20,1.1604,1.1606,1.1599,1.1603
4/3/2026 8:25,1.1602,1.1605,1.1596,1.1599
4/3/2026 8:30,1.1598,1.1606,1.1594,1.1599
4/3/2026 8:35,1.16,1.1605,1.1596,1.1596
4/3/2026 8:40,1.1598,1.1602,1.1593,1.1599
4/3/2026 8:45,1.1597,1.1606,1.1595,1.1603
4/3/2026 8:50,1.1604,1.1605,1.1598,1.1601
4/3/2026 8:55,1.1599,1.1605,1.1593,1.1599
4/3/2026 9:00,1.1598,1.1602,1.159,1.1596
4/3/2026 9:05,1.1596,1.16,1.1592,1.1597
4/3/2026 9:10,1.1595,1.1608,1.1594,1.1604
4/3/2026 9:15,1.1606,1.1617,1.1604,1.1613
4/3/2026 9:20,1.1614,1.1618,1.1609,1.1614
4/3/2026 9:25,1.1616,1.1618,1.161,1.1613
4/3/2026 9:30,1.1618,1.1618,1.161,1.1613
4/3/2026 9:35,1.1613,1.1616,1.161,1.1614
4/3/2026 9:40,1.1614,1.1616,1.161,1.1614
4/3/2026 9:45,1.1614,1.1618,1.1611,1.1616
4/3/2026 9:50,1.1616,1.162,1.1607,1.1608
4/3/2026 9:55,1.1609,1.161,1.1604,1.1606
4/3/2026 10:00,1.1608,1.1616,1.1606,1.1613
4/3/2026 10:05,1.1615,1.1647,1.1612,1.1643
4/3/2026 10:10,1.1644,1.1646,1.1629,1.1638
4/3/2026 10:15,1.1639,1.1641,1.1626,1.1633
4/3/2026 10:20,1.1638,1.1641,1.1628,1.1639
4/3/2026 10:25,1.1638,1.1639,1.163,1.1635
4/3/2026 10:30,1.1635,1.1638,1.1623,1.1625
4/3/2026 10:35,1.1626,1.1636,1.1624,1.163
4/3/2026 10:40,1.163,1.1636,1.1625,1.1632
4/3/2026 10:45,1.1634,1.164,1.1631,1.1634
4/3/2026 10:50,1.1635,1.1636,1.1628,1.1634
4/3/2026 10:55,1.1633,1.1635,1.1628,1.1634
4/3/2026 11:00,1.1633,1.1638,1.163,1.1633
4/3/2026 11:05,1.1634,1.1635,1.163,1.1634
4/3/2026 11:10,1.1634,1.1645,1.1632,1.1643
4/3/2026 11:15,1.1645,1.1649,1.1642,1.1648
4/3/2026 11:20,1.1649,1.1654,1.1642,1.1653
4/3/2026 11:25,1.1653,1.1654,1.164,1.1644
4/3/2026 11:30,1.1644,1.1645,1.1635,1.1638
4/3/2026 11:35,1.1638,1.1641,1.1634,1.1638
4/3/2026 11:40,1.1639,1.1639,1.1629,1.1634
4/3/2026 11:45,1.1635,1.1638,1.1631,1.1635
4/3/2026 11:50,1.1635,1.1636,1.163,1.1633
4/3/2026 11:55,1.1632,1.1636,1.1627,1.1634
4/3/2026 12:00,1.1635,1.1645,1.1629,1.1643
4/3/2026 12:05,1.1643,1.1647,1.1638,1.1644
4/3/2026 12:10,1.1644,1.1647,1.1641,1.1647
4/3/2026 12:15,1.1647,1.1648,1.1641,1.1644
4/3/2026 12:20,1.1646,1.1646,1.1634,1.1637
4/3/2026 12:25,1.1637,1.1637,1.1629,1.1632
4/3/2026 12:30,1.1631,1.1633,1.1627,1.1632
4/3/2026 12:35,1.1632,1.1636,1.1627,1.1633
4/3/2026 12:40,1.1633,1.1637,1.1628,1.1636
4/3/2026 12:45,1.1635,1.1637,1.1631,1.1637
4/3/2026 12:50,1.1637,1.1638,1.163,1.1632
4/3/2026 12:55,1.1632,1.1632,1.1624,1.1629
4/3/2026 13:00,1.163,1.1642,1.1629,1.1642
4/3/2026 13:05,1.1642,1.1652,1.1638,1.1648
4/3/2026 13:10,1.1648,1.1649,1.1644,1.1646
4/3/2026 13:15,1.1646,1.1648,1.1639,1.1644
4/3/2026 13:20,1.1642,1.1644,1.1634,1.1638
4/3/2026 13:25,1.1638,1.1644,1.1637,1.164
4/3/2026 13:30,1.1641,1.1645,1.1637,1.1643
4/3/2026 13:35,1.1643,1.1644,1.1636,1.1641
4/3/2026 13:40,1.1642,1.1643,1.1635,1.1638
4/3/2026 13:45,1.1638,1.164,1.1634,1.1639
4/3/2026 13:50,1.1639,1.1641,1.1632,1.1635
4/3/2026 13:55,1.1635,1.1637,1.1628,1.163
4/3/2026 14:00,1.1629,1.1632,1.1624,1.1628
4/3/2026 14:05,1.1628,1.1637,1.1626,1.1628
4/3/2026 14:10,1.1629,1.1632,1.1626,1.1628
4/3/2026 14:15,1.1628,1.1639,1.1626,1.1639
4/3/2026 14:20,1.1639,1.1641,1.1629,1.1634
4/3/2026 14:25,1.1636,1.1638,1.163,1.1634
4/3/2026 14:30,1.1634,1.1637,1.163,1.1636
4/3/2026 14:35,1.1637,1.1638,1.162,1.1631
4/3/2026 14:40,1.1631,1.1632,1.1622,1.1626
4/3/2026 14:45,1.1626,1.1629,1.1619,1.1624
4/3/2026 14:50,1.1623,1.1628,1.162,1.1624
4/3/2026 14:55,1.1625,1.1625,1.162,1.1624
4/3/2026 15:00,1.162,1.1626,1.1616,1.1619
4/3/2026 15:05,1.1619,1.1625,1.1614,1.1622
4/3/2026 15:10,1.1623,1.1628,1.1617,1.1622
4/3/2026 15:15,1.1621,1.1631,1.1618,1.163
4/3/2026 15:20,1.163,1.1633,1.1625,1.163
4/3/2026 15:25,1.1633,1.1639,1.163,1.1638
4/3/2026 15:30,1.1638,1.1639,1.1634,1.1637
4/3/2026 15:35,1.1636,1.1638,1.1631,1.1633
4/3/2026 15:40,1.1633,1.1637,1.163,1.1634
4/3/2026 15:45,1.1633,1.1634,1.1629,1.1634
4/3/2026 15:50,1.1633,1.164,1.163,1.1638
4/3/2026 15:55,1.1638,1.164,1.1631,1.164
4/3/2026 16:00,1.1639,1.1645,1.1636,1.1641
4/3/2026 16:05,1.1641,1.1645,1.1637,1.1643
4/3/2026 16:10,1.1645,1.1645,1.1636,1.1639
4/3/2026 16:15,1.1639,1.1643,1.1632,1.1634
4/3/2026 16:20,1.1634,1.1638,1.1626,1.1633
4/3/2026 16:25,1.1629,1.1632,1.1626,1.1631
4/3/2026 16:30,1.1633,1.1636,1.1627,1.1635
4/3/2026 16:35,1.1635,1.1639,1.1634,1.1638
4/3/2026 16:40,1.1638,1.1641,1.1635,1.1638
4/3/2026 16:45,1.1638,1.1639,1.1634,1.1636
4/3/2026 16:50,1.1636,1.1638,1.1634,1.1638
4/3/2026 16:55,1.1638,1.1639,1.1633,1.1636
4/3/2026 17:00,1.1636,1.1642,1.1634,1.164
4/3/2026 17:05,1.1641,1.1643,1.1634,1.1636
4/3/2026 17:10,1.1636,1.1638,1.1631,1.1633
4/3/2026 17:15,1.1634,1.1637,1.1631,1.1636
4/3/2026 17:20,1.1636,1.1637,1.1627,1.163
4/3/2026 17:25,1.163,1.1636,1.1626,1.1628
4/3/2026 17:30,1.1628,1.163,1.1624,1.1627
4/3/2026 17:35,1.1627,1.163,1.1624,1.1629
4/3/2026 17:40,1.163,1.163,1.1625,1.1627
4/3/2026 17:45,1.1627,1.1634,1.1626,1.1633
4/3/2026 17:50,1.1633,1.1636,1.163,1.1633
4/3/2026 17:55,1.1632,1.1636,1.1628,1.1632
4/3/2026 18:00,1.1633,1.1633,1.1627,1.1627
4/3/2026 18:05,1.1627,1.163,1.1626,1.1628
4/3/2026 18:10,1.1628,1.1629,1.1626,1.1627
4/3/2026 18:15,1.1627,1.1628,1.1625,1.1626
4/3/2026 18:20,1.1626,1.1626,1.1623,1.1625
4/3/2026 18:25,1.1625,1.1626,1.1623,1.1624
4/3/2026 18:30,1.1625,1.1627,1.1624,1.1625
4/3/2026 18:35,1.1625,1.1627,1.1624,1.1624
4/3/2026 18:40,1.1624,1.1626,1.1623,1.1625
4/3/2026 18:45,1.1626,1.1628,1.1624,1.1627
4/3/2026 18:50,1.1628,1.1628,1.1626,1.1627
4/3/2026 18:55,1.1627,1.1627,1.1623,1.1623
4/3/2026 19:00,1.1624,1.1629,1.1624,1.1628
4/3/2026 19:05,1.1628,1.1629,1.1625,1.1626
4/3/2026 19:10,1.1627,1.1628,1.1625,1.1627
4/3/2026 19:15,1.1626,1.1629,1.1626,1.1628
4/3/2026 19:20,1.1628,1.1629,1.1627,1.1628
4/3/2026 19:25,1.1628,1.1633,1.1628,1.1633
4/3/2026 19:30,1.1633,1.1634,1.163,1.163
4/3/2026 19:35,1.163,1.1633,1.163,1.1632
4/3/2026 19:40,1.1633,1.1634,1.163,1.163
4/3/2026 19:45,1.1631,1.1632,1.163,1.1631
4/3/2026 19:50,1.1631,1.1635,1.163,1.1635
4/3/2026 19:55,1.1634,1.1641,1.1634,1.1639
4/3/2026 20:00,1.1639,1.1641,1.1638,1.164
4/3/2026 20:05,1.164,1.1641,1.1638,1.164
4/3/2026 20:10,1.164,1.164,1.1638,1.164
4/3/2026 20:15,1.1639,1.164,1.1637,1.1638
4/3/2026 20:20,1.1638,1.1641,1.1638,1.164
4/3/2026 20:25,1.164,1.1641,1.1639,1.164
4/3/2026 20:30,1.164,1.1641,1.1639,1.164
4/3/2026 20:35,1.164,1.1643,1.164,1.1642
4/3/2026 20:40,1.1642,1.1643,1.1641,1.1643
4/3/2026 20:45,1.1642,1.1643,1.164,1.1641
4/3/2026 20:50,1.164,1.1642,1.1639,1.1641
4/3/2026 20:55,1.1641,1.1642,1.1639,1.1639
4/3/2026 21:00,1.1639,1.164,1.1637,1.1637
4/3/2026 21:05,1.1638,1.1638,1.1637,1.1637
4/3/2026 21:10,1.1637,1.1639,1.1636,1.1638
4/3/2026 21:15,1.1639,1.1641,1.1638,1.164
4/3/2026 21:20,1.1641,1.1641,1.1639,1.164
4/3/2026 21:25,1.1639,1.164,1.1638,1.1639
4/3/2026 21:30,1.1639,1.164,1.1637,1.1638
4/3/2026 21:35,1.1637,1.1638,1.1634,1.1636
4/3/2026 21:40,1.1636,1.1636,1.1634,1.1635
4/3/2026 21:45,1.1635,1.1636,1.1634,1.1635
4/3/2026 21:50,1.1634,1.1636,1.1634,1.1636
4/3/2026 21:55,1.1634,1.1637,1.1632,1.1633
4/3/2026 22:00,1.1633,1.1636,1.1625,1.1627
4/3/2026 22:05,1.1628,1.1633,1.1627,1.1628
4/3/2026 22:10,1.1628,1.1631,1.1626,1.1629
4/3/2026 22:15,1.1628,1.1633,1.1628,1.1633
4/3/2026 22:20,1.1632,1.1633,1.1628,1.1632
4/3/2026 22:25,1.1631,1.1633,1.1628,1.1633
4/3/2026 22:30,1.163,1.1634,1.163,1.1634
4/3/2026 22:35,1.163,1.1636,1.1629,1.163
4/3/2026 22:40,1.1635,1.1635,1.1629,1.163
4/3/2026 22:45,1.163,1.1635,1.163,1.1633
4/3/2026 22:50,1.1633,1.1635,1.163,1.1633
4/3/2026 22:55,1.163,1.1635,1.163,1.1631
4/3/2026 23:00,1.1634,1.164,1.1631,1.1638
4/3/2026 23:05,1.1638,1.1639,1.1632,1.1637
4/3/2026 23:10,1.1637,1.1638,1.1631,1.1632
4/3/2026 23:15,1.1632,1.1636,1.1632,1.1634
4/3/2026 23:20,1.1634,1.1636,1.1632,1.1635
4/3/2026 23:25,1.1635,1.1636,1.1633,1.1635
4/3/2026 23:30,1.1635,1.1636,1.1632,1.1634
4/3/2026 23:35,1.1634,1.1635,1.1631,1.1633
4/3/2026 23:40,1.1633,1.1635,1.1631,1.1634
4/3/2026 23:45,1.1633,1.1636,1.1632,1.1633
4/3/2026 23:50,1.1633,1.1635,1.1631,1.1634
4/3/2026 23:55,1.1634,1.1635,1.1632,1.1634
5/3/2026 0:00,1.1634,1.1635,1.163,1.1634
5/3/2026 0:05,1.1633,1.1636,1.1633,1.1635
5/3/2026 0:10,1.1636,1.1637,1.1635,1.1637
5/3/2026 0:15,1.1636,1.1641,1.1635,1.164
5/3/2026 0:20,1.164,1.1644,1.164,1.1643
5/3/2026 0:25,1.1643,1.1643,1.164,1.1642
5/3/2026 0:30,1.1642,1.1642,1.1638,1.1641
5/3/2026 0:35,1.1641,1.1643,1.1639,1.1643
5/3/2026 0:40,1.1642,1.1645,1.1642,1.1643
5/3/2026 0:45,1.1642,1.1643,1.164,1.1643
5/3/2026 0:50,1.1643,1.1644,1.1641,1.1644
5/3/2026 0:55,1.1643,1.1645,1.1642,1.1645
5/3/2026 1:00,1.1644,1.1644,1.1637,1.1638
5/3/2026 1:05,1.1637,1.164,1.1636,1.1639
5/3/2026 1:10,1.1639,1.1643,1.1638,1.164
5/3/2026 1:15,1.1641,1.1645,1.1639,1.1643
5/3/2026 1:20,1.1642,1.1644,1.1641,1.1642
5/3/2026 1:25,1.1642,1.1646,1.1641,1.1646
5/3/2026 1:30,1.1646,1.1647,1.164,1.1641
5/3/2026 1:35,1.164,1.1642,1.1634,1.1635
5/3/2026 1:40,1.1635,1.1636,1.1629,1.1631
5/3/2026 1:45,1.1632,1.1632,1.1629,1.1631
5/3/2026 1:50,1.1631,1.1632,1.1627,1.1631
5/3/2026 1:55,1.163,1.1631,1.1626,1.1627
5/3/2026 2:00,1.1626,1.163,1.1625,1.1629
5/3/2026 2:05,1.1629,1.1631,1.1627,1.1629
5/3/2026 2:10,1.1629,1.1631,1.1627,1.1629
5/3/2026 2:15,1.1629,1.1631,1.1626,1.163
5/3/2026 2:20,1.163,1.1631,1.1621,1.1624
5/3/2026 2:25,1.1624,1.1627,1.1622,1.1626
5/3/2026 2:30,1.1626,1.1626,1.1621,1.1623
5/3/2026 2:35,1.1622,1.1624,1.1621,1.1624
5/3/2026 2:40,1.1624,1.1628,1.1622,1.1627
5/3/2026 2:45,1.1627,1.1629,1.1625,1.1629
5/3/2026 2:50,1.1627,1.163,1.1625,1.1626
5/3/2026 2:55,1.1626,1.1626,1.1623,1.1625
5/3/2026 3:00,1.1625,1.1627,1.1623,1.1623
5/3/2026 3:05,1.1623,1.1625,1.1623,1.1625
5/3/2026 3:10,1.1625,1.1625,1.1618,1.162
5/3/2026 3:15,1.1619,1.1621,1.1614,1.1617
5/3/2026 3:20,1.1617,1.1617,1.1612,1.1617
5/3/2026 3:25,1.1616,1.1617,1.1611,1.1613
5/3/2026 3:30,1.1614,1.1614,1.1608,1.161
5/3/2026 3:35,1.1609,1.1614,1.1609,1.1613
5/3/2026 3:40,1.1613,1.1615,1.1612,1.1613
5/3/2026 3:45,1.1613,1.1615,1.1612,1.1612
5/3/2026 3:50,1.1612,1.1614,1.1611,1.1612
5/3/2026 3:55,1.1611,1.1613,1.1609,1.1612
5/3/2026 4:00,1.1612,1.1613,1.1608,1.161
5/3/2026 4:05,1.161,1.1614,1.1609,1.1613
5/3/2026 4:10,1.1613,1.1614,1.1611,1.1612
5/3/2026 4:15,1.1611,1.1613,1.161,1.161
5/3/2026 4:20,1.161,1.1613,1.1609,1.1611
5/3/2026 4:25,1.1611,1.1612,1.1606,1.1606
5/3/2026 4:30,1.1606,1.1609,1.1605,1.1607
5/3/2026 4:35,1.1608,1.1609,1.1606,1.1609
5/3/2026 4:40,1.1608,1.1609,1.1606,1.1607
5/3/2026 4:45,1.1607,1.1608,1.1604,1.1606
5/3/2026 4:50,1.1605,1.1608,1.1605,1.1608
5/3/2026 4:55,1.1608,1.1609,1.1606,1.1608
5/3/2026 5:00,1.1608,1.1608,1.1605,1.1607
5/3/2026 5:05,1.1608,1.161,1.1607,1.1609
5/3/2026 5:10,1.1609,1.1612,1.1607,1.1609
5/3/2026 5:15,1.161,1.1611,1.1607,1.1608
5/3/2026 5:20,1.1608,1.1611,1.1607,1.1611
5/3/2026 5:25,1.161,1.1613,1.161,1.161
5/3/2026 5:30,1.1611,1.1611,1.1606,1.1607
5/3/2026 5:35,1.1608,1.1608,1.1602,1.1604
5/3/2026 5:40,1.1605,1.1606,1.1602,1.1605
5/3/2026 5:45,1.1605,1.1606,1.16,1.1601
5/3/2026 5:50,1.16,1.1601,1.1596,1.1597
5/3/2026 5:55,1.1598,1.1598,1.1593,1.1594
5/3/2026 6:00,1.1593,1.1595,1.1591,1.1593
5/3/2026 6:05,1.1593,1.1594,1.1588,1.159
5/3/2026 6:10,1.1589,1.1592,1.1587,1.1588
5/3/2026 6:15,1.1589,1.1593,1.1586,1.1593
5/3/2026 6:20,1.1592,1.1595,1.1589,1.1594
5/3/2026 6:25,1.1594,1.1595,1.1592,1.1593
5/3/2026 6:30,1.1594,1.1596,1.1591,1.1595
5/3/2026 6:35,1.1595,1.1599,1.1594,1.1599
5/3/2026 6:40,1.1599,1.16,1.1597,1.1598
5/3/2026 6:45,1.1598,1.161,1.1594,1.161
5/3/2026 6:50,1.161,1.1615,1.1601,1.1602
5/3/2026 6:55,1.1601,1.1607,1.16,1.1606
5/3/2026 7:00,1.1606,1.161,1.1603,1.1604
5/3/2026 7:05,1.1604,1.1606,1.1602,1.1603
5/3/2026 7:10,1.1603,1.1611,1.1601,1.1602
5/3/2026 7:15,1.1603,1.1604,1.1597,1.1602
5/3/2026 7:20,1.1604,1.1607,1.1601,1.1605
5/3/2026 7:25,1.1605,1.1609,1.1604,1.1608
5/3/2026 7:30,1.1607,1.161,1.1605,1.1609
5/3/2026 7:35,1.161,1.1613,1.1608,1.1613
5/3/2026 7:40,1.1612,1.1616,1.1611,1.1612
5/3/2026 7:45,1.1612,1.1612,1.1608,1.1608
5/3/2026 7:50,1.1608,1.1609,1.16,1.1601
5/3/2026 7:55,1.1601,1.1608,1.16,1.1605
5/3/2026 8:00,1.1603,1.1604,1.1592,1.1593
5/3/2026 8:05,1.1593,1.1601,1.1592,1.1594
5/3/2026 8:10,1.1595,1.1595,1.1588,1.159
5/3/2026 8:15,1.1589,1.1597,1.1589,1.1591
5/3/2026 8:20,1.1592,1.1593,1.1585,1.1588
5/3/2026 8:25,1.1588,1.1589,1.1582,1.1582
5/3/2026 8:30,1.1582,1.1587,1.158,1.1586
5/3/2026 8:35,1.1585,1.1592,1.1585,1.159
5/3/2026 8:40,1.1589,1.1594,1.1588,1.1593
5/3/2026 8:45,1.1593,1.1597,1.1592,1.1596
5/3/2026 8:50,1.1596,1.1599,1.1592,1.1594
5/3/2026 8:55,1.1595,1.16,1.1592,1.1597
5/3/2026 9:00,1.1598,1.1607,1.1595,1.1607
5/3/2026 9:05,1.1606,1.1644,1.1605,1.1633
5/3/2026 9:10,1.1632,1.1641,1.1624,1.164
5/3/2026 9:15,1.1639,1.1642,1.1623,1.1625
5/3/2026 9:20,1.1626,1.1636,1.1625,1.1633
5/3/2026 9:25,1.1633,1.1637,1.1623,1.1626
5/3/2026 9:30,1.1625,1.1626,1.1618,1.1621
5/3/2026 9:35,1.1621,1.1624,1.1615,1.1615
5/3/2026 9:40,1.1615,1.1622,1.1613,1.1621
5/3/2026 9:45,1.162,1.1623,1.1615,1.1622
5/3/2026 9:50,1.1622,1.1623,1.1614,1.1615
5/3/2026 9:55,1.1616,1.1624,1.1614,1.1622
5/3/2026 10:00,1.1622,1.1628,1.1621,1.1625
5/3/2026 10:05,1.1625,1.1631,1.1623,1.1624
5/3/2026 10:10,1.1623,1.1627,1.1622,1.1623
5/3/2026 10:15,1.1624,1.1624,1.1619,1.1622
5/3/2026 10:20,1.1622,1.1623,1.1619,1.1619
5/3/2026 10:25,1.162,1.1621,1.1618,1.162
5/3/2026 10:30,1.162,1.1621,1.1614,1.1615
5/3/2026 10:35,1.1615,1.1617,1.161,1.1611
5/3/2026 10:40,1.1611,1.1611,1.1606,1.1608
5/3/2026 10:45,1.1609,1.161,1.1606,1.1606
5/3/2026 10:50,1.1606,1.1611,1.1605,1.161
5/3/2026 10:55,1.161,1.1614,1.1608,1.161
5/3/2026 11:00,1.1611,1.1617,1.1605,1.1613
5/3/2026 11:05,1.1613,1.1615,1.1611,1.1614
5/3/2026 11:10,1.1613,1.1614,1.161,1.1613
5/3/2026 11:15,1.1613,1.1616,1.1609,1.161
5/3/2026 11:20,1.161,1.1612,1.1606,1.1606
5/3/2026 11:25,1.1606,1.1611,1.1606,1.1608
5/3/2026 11:30,1.1609,1.1609,1.1605,1.1607
5/3/2026 11:35,1.1607,1.161,1.1604,1.1604
5/3/2026 11:40,1.1604,1.1606,1.1603,1.1605
5/3/2026 11:45,1.1605,1.1608,1.1604,1.1606
5/3/2026 11:50,1.1606,1.161,1.1605,1.1607
5/3/2026 11:55,1.1607,1.1612,1.1605,1.161
5/3/2026 12:00,1.1611,1.1612,1.1606,1.1607
5/3/2026 12:05,1.1607,1.1612,1.1607,1.1607
5/3/2026 12:10,1.1607,1.161,1.1606,1.1608
5/3/2026 12:15,1.1608,1.1616,1.1607,1.1616
5/3/2026 12:20,1.1616,1.1624,1.1615,1.1618
5/3/2026 12:25,1.1618,1.1619,1.1613,1.1617
5/3/2026 12:30,1.1616,1.1622,1.1615,1.1621
5/3/2026 12:35,1.1622,1.1624,1.1619,1.1623
5/3/2026 12:40,1.1622,1.1624,1.1619,1.1619
5/3/2026 12:45,1.1618,1.162,1.1614,1.1614
5/3/2026 12:50,1.1615,1.1616,1.1608,1.1613
5/3/2026 12:55,1.1614,1.1621,1.1613,1.162
5/3/2026 13:00,1.1619,1.162,1.1616,1.1618
5/3/2026 13:05,1.1618,1.162,1.1615,1.1617
5/3/2026 13:10,1.1617,1.1624,1.1617,1.1622
5/3/2026 13:15,1.1622,1.1624,1.1618,1.1619
5/3/2026 13:20,1.162,1.1622,1.161,1.1614
5/3/2026 13:25,1.1613,1.1615,1.161,1.1613
5/3/2026 13:30,1.1613,1.1613,1.1606,1.1611
5/3/2026 13:35,1.1611,1.1612,1.1601,1.1602
5/3/2026 13:40,1.1602,1.1603,1.1597,1.1597
5/3/2026 13:45,1.1597,1.1598,1.1589,1.1592
5/3/2026 13:50,1.1591,1.16,1.1591,1.1596
5/3/2026 13:55,1.1596,1.1599,1.1595,1.1596
5/3/2026 14:00,1.1596,1.1605,1.1595,1.1605
5/3/2026 14:05,1.1604,1.1607,1.1601,1.1606
5/3/2026 14:10,1.1605,1.1608,1.1599,1.1599
5/3/2026 14:15,1.1599,1.1602,1.1597,1.1599
5/3/2026 14:20,1.1599,1.1603,1.1596,1.1599
5/3/2026 14:25,1.16,1.1601,1.1596,1.1599
5/3/2026 14:30,1.1599,1.1607,1.1599,1.1606
5/3/2026 14:35,1.1606,1.1607,1.1592,1.1594
5/3/2026 14:40,1.1593,1.16,1.1592,1.1594
5/3/2026 14:45,1.1595,1.1601,1.1591,1.1599
5/3/2026 14:50,1.1599,1.1602,1.1596,1.1598
5/3/2026 14:55,1.1599,1.1605,1.1598,1.1602
5/3/2026 15:00,1.1602,1.1609,1.1602,1.1606
5/3/2026 15:05,1.1606,1.1606,1.1595,1.1599
5/3/2026 15:10,1.1599,1.1601,1.1595,1.16
5/3/2026 15:15,1.1601,1.1602,1.1588,1.1591
5/3/2026 15:20,1.1591,1.1593,1.1585,1.1586
5/3/2026 15:25,1.1586,1.1587,1.1577,1.1579
5/3/2026 15:30,1.1579,1.1581,1.1577,1.1581
5/3/2026 15:35,1.1581,1.1582,1.1569,1.157
5/3/2026 15:40,1.157,1.1576,1.1568,1.1572
5/3/2026 15:45,1.1572,1.1576,1.157,1.1571
5/3/2026 15:50,1.1571,1.158,1.157,1.1576
5/3/2026 15:55,1.1576,1.1584,1.1576,1.1583
5/3/2026 16:00,1.1582,1.1586,1.1574,1.1574
5/3/2026 16:05,1.1574,1.1575,1.1565,1.1567
5/3/2026 16:10,1.1567,1.1575,1.1565,1.1574
5/3/2026 16:15,1.1574,1.1574,1.1569,1.1569
5/3/2026 16:20,1.1568,1.1573,1.1561,1.1562
5/3/2026 16:25,1.1563,1.1565,1.1558,1.156
5/3/2026 16:30,1.1561,1.157,1.1559,1.1568
5/3/2026 16:35,1.1568,1.1574,1.1565,1.1573
5/3/2026 16:40,1.1574,1.1581,1.1571,1.1579
5/3/2026 16:45,1.1579,1.158,1.1574,1.1578
5/3/2026 16:50,1.1578,1.1579,1.1571,1.1575
5/3/2026 16:55,1.1575,1.1583,1.1575,1.1583
5/3/2026 17:00,1.1584,1.1587,1.1579,1.1585
5/3/2026 17:05,1.1586,1.1586,1.1579,1.158
5/3/2026 17:10,1.158,1.1581,1.1574,1.1577
5/3/2026 17:15,1.1578,1.1579,1.1575,1.1577
5/3/2026 17:20,1.1577,1.1588,1.1577,1.1586
5/3/2026 17:25,1.1585,1.1587,1.1579,1.158
5/3/2026 17:30,1.158,1.1581,1.1572,1.1573
5/3/2026 17:35,1.1574,1.1589,1.1572,1.1587
5/3/2026 17:40,1.1589,1.1591,1.158,1.1584
5/3/2026 17:45,1.1584,1.1587,1.1577,1.1582
5/3/2026 17:50,1.1582,1.1588,1.158,1.1581
5/3/2026 17:55,1.158,1.1589,1.158,1.1587
5/3/2026 18:00,1.1587,1.1589,1.1583,1.1584
5/3/2026 18:05,1.1583,1.1587,1.1583,1.1585
5/3/2026 18:10,1.1585,1.1586,1.158,1.1585
5/3/2026 18:15,1.1585,1.1585,1.1572,1.1573
5/3/2026 18:20,1.1572,1.1584,1.157,1.1581
5/3/2026 18:25,1.1582,1.1584,1.1576,1.1582
5/3/2026 18:30,1.1582,1.1587,1.1582,1.1584
5/3/2026 18:35,1.1584,1.1588,1.1581,1.1587
5/3/2026 18:40,1.1587,1.1591,1.1584,1.159
5/3/2026 18:45,1.159,1.159,1.1583,1.1586
5/3/2026 18:50,1.1586,1.1586,1.1581,1.1583
5/3/2026 18:55,1.1584,1.1587,1.1582,1.1585
5/3/2026 19:00,1.1585,1.1588,1.1583,1.1585
5/3/2026 19:05,1.1585,1.1587,1.1583,1.1584
5/3/2026 19:10,1.1584,1.1585,1.1582,1.1585
5/3/2026 19:15,1.1584,1.1585,1.1579,1.1581
5/3/2026 19:20,1.1582,1.1585,1.1579,1.1581
5/3/2026 19:25,1.1581,1.1582,1.1575,1.1578
5/3/2026 19:30,1.1577,1.1577,1.1572,1.1574
5/3/2026 19:35,1.1573,1.1575,1.157,1.1573
5/3/2026 19:40,1.1573,1.1578,1.1573,1.1576
5/3/2026 19:45,1.1576,1.1576,1.1571,1.1574
5/3/2026 19:50,1.1574,1.1577,1.1571,1.1572
5/3/2026 19:55,1.1572,1.1572,1.1569,1.1572
5/3/2026 20:00,1.1572,1.1579,1.1569,1.1577
5/3/2026 20:05,1.1578,1.159,1.1574,1.1589
5/3/2026 20:10,1.1588,1.1602,1.1588,1.1601
5/3/2026 20:15,1.1602,1.1608,1.1595,1.1595
5/3/2026 20:20,1.1595,1.1602,1.1594,1.1602
5/3/2026 20:25,1.1602,1.161,1.1602,1.1603
5/3/2026 20:30,1.1603,1.1608,1.1599,1.1604
5/3/2026 20:35,1.1604,1.1609,1.1603,1.1606
5/3/2026 20:40,1.1606,1.1607,1.1602,1.1604
5/3/2026 20:45,1.1604,1.1606,1.1599,1.1606
5/3/2026 20:50,1.1607,1.1608,1.1603,1.1607
5/3/2026 20:55,1.1607,1.1607,1.1601,1.1604
5/3/2026 21:00,1.1604,1.1608,1.1602,1.1607
5/3/2026 21:05,1.1607,1.161,1.1606,1.161
5/3/2026 21:10,1.1609,1.161,1.1605,1.1605
5/3/2026 21:15,1.1606,1.1606,1.1603,1.1603
5/3/2026 21:20,1.1603,1.1605,1.1602,1.1603
5/3/2026 21:25,1.1603,1.1605,1.1602,1.1605
5/3/2026 21:30,1.1605,1.1607,1.1602,1.1602
5/3/2026 21:35,1.1603,1.1604,1.16,1.1604
5/3/2026 21:40,1.1603,1.1604,1.1602,1.1603
5/3/2026 21:45,1.1604,1.1605,1.1601,1.1605
5/3/2026 21:50,1.1604,1.1608,1.1603,1.1606
5/3/2026 21:55,1.1607,1.161,1.1606,1.1607
5/3/2026 22:00,1.1609,1.1609,1.1603,1.1603
5/3/2026 22:05,1.1607,1.1608,1.1602,1.1602
